Order,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod/Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,1st_Flr_SF,2nd_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,3Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,SalePrice,Living_Area_Ratio,Basement_Area_Ratio,Garage_Area_Ratio,House_Age_Binned,Living_Area_Binned,Age_at_Sale,Years_Since_Remodel,Garage_Age,Total_Bathrooms,Total_Porch_SF,Total_SF,Has_Garage,Has_Basement,Has_Fireplace,PC1,PC2,PC3,PC4,PC5,PC6,PC7
653,535354070,20,RL,60.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,390.0,Unf,0.0,810.0,7.0909098220799835,GasA,TA,Y,SBrkr,1200,0,0,7.0909098220799835,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1950.0,Fin,1.0,5.5093883366279774,TA,TA,Y,126,0,0,0,0,0,,GdWo,,0,8,2009,WD ,Normal,129900,0.125,0.125,0.025625,Moderate,Medium,59,59,59.0,1.0,126,7.783640596221253,1,1,0,-4.722527766358697,2.0992597296088147,-0.22203606425172073,-0.6354547491204163,0.5040644491153665,-0.8266183649005856,-0.4953004695514881
654,535354100,20,RL,50.0,8000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,680.0,Unf,0.0,292.0,6.880384082186005,GasA,Ex,Y,SBrkr,972,0,0,6.880384082186005,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1948.0,Unf,1.0,5.484796933490655,TA,TA,Y,0,0,0,0,0,0,,None,,0,5,2009,WD ,Normal,132000,0.1215,0.1215,0.03,Old,Small,61,7,61.0,2.0,0,7.573017256052546,1,1,1,-3.54573414298529,-0.26384619140997845,-0.1306651366445593,-2.0229435629463626,-1.198556678497168,0.805314059522212,1.444401863331383
655,535375010,20,RL,53.0,5470,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,792.0,6.675823221634848,GasA,Gd,Y,FuseA,792,0,0,6.675823221634848,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,1958.0,Unf,1.0,5.905361848054571,Fa,TA,Y,0,90,0,0,0,0,,None,,0,8,2009,WD ,Normal,99900,0.14478976234003657,0.14478976234003657,0.06691042047531992,Moderate,Small,51,51,51.0,1.0,90,7.368339686311381,1,1,0,-5.502072493284364,-0.836538970780723,-1.375515281366484,0.34830650629594656,0.5253968335737534,0.32417224996385763,-0.9950933237693315
665,535383110,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,720.0,6.580639137284949,GasA,TA,N,SBrkr,846,0,0,6.741700694652055,0.0,0.0,1,0,2,1,Gd,4,Typ,0,,Detchd,1980.0,Fin,2.0,6.3578422665081,TA,TA,N,0,0,0,0,0,0,,None,,0,6,2009,WD ,Normal,106000,0.07833333333333334,0.06666666666666667,0.05333333333333334,Old,Small,89,59,29.0,1.0,0,7.356918242356021,1,1,0,-4.829316612885572,-0.19203198591541873,-1.2123892473273359,2.7002120539071277,-0.05164389191730821,0.18079033632958127,0.15501175166500775
666,535383120,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,630.0,6.447305862541213,GasA,TA,Y,FuseA,725,0,0,6.587550014824796,0.0,0.0,1,1,1,1,TA,4,Typ,0,,Detchd,1959.0,Unf,1.0,5.771441123130016,TA,TA,Y,0,30,0,0,0,0,,None,,0,11,2009,WD ,Normal,78500,0.06712962962962964,0.058333333333333334,0.02962962962962963,Very_Old,Small,119,11,50.0,1.5,30,7.212294468500341,1,1,0,-6.317841727860536,-1.6922090251977264,-0.7018583566821444,-0.49144830265536127,-2.226023506213233,2.504845051712026,0.21583770612042877
672,535403210,20,RL,90.0,10454,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Hip,CompShg,Plywood,Plywood,Stone,143.0,TA,TA,CBlock,TA,TA,No,Rec,546.0,Unf,0.0,559.0,7.00850518208228,GasA,Gd,Y,FuseA,1105,0,0,7.00850518208228,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1957.0,Unf,1.0,5.733341276897746,TA,TA,Y,0,0,0,0,0,0,,None,,0,4,2009,WD ,Normal,135000,0.1057011670174096,0.1057011670174096,0.029462406734264396,Moderate,Small,52,52,52.0,1.0,0,7.701200180857446,1,1,0,-4.076878036011387,1.3620730324043564,-0.5462307595462208,-0.3653327583352495,0.43063491610269133,-1.0875250309139277,0.20372243271666865
673,535403280,20,RL,64.0,8712,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860.0,Unf,0.0,132.0,6.900730664045173,GasA,TA,Y,SBrkr,1306,0,0,7.175489713624222,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1968.0,Unf,1.0,6.6293632534374485,TA,TA,Y,0,0,0,0,0,0,,None,,0,5,2009,WD ,Normal,153000,0.14990817263544537,0.11386593204775022,0.08677685950413223,Moderate,Medium,52,9,41.0,2.0,0,7.740229524763182,1,1,0,-1.6193978003571017,0.584661974273,-0.6247426294466162,-0.18565347494321285,-1.2982637352721906,1.260515089858059,-0.050815584807551085
681,535452090,20,RL,71.0,7350,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1041.0,6.948897222313312,GasA,Gd,Y,SBrkr,1041,0,0,6.948897222313312,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1958.0,RFn,1.0,5.68697535633982,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,3,2009,WD ,Normal,128000,0.1416326530612245,0.1416326530612245,0.04,Moderate,Small,51,51,51.0,1.0,0,7.641564441260972,1,1,0,-4.429277357229509,0.8501065534083153,-0.7212336550127281,-0.38862755303114427,0.4505132887905214,-0.716015919849024,-0.3111874677287334
682,535452100,20,RL,70.0,7560,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1965,Hip,CompShg,BrkFace,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,504.0,Unf,0.0,525.0,6.937314081223682,GasA,TA,Y,SBrkr,1339,0,0,7.200424892944957,0.0,0.0,1,0,3,1,TA,6,Min1,0,,Attchd,1958.0,Unf,1.0,5.68697535633982,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,5,2009,COD,Abnorml,139000,0.17711640211640212,0.1361111111111111,0.03888888888888889,Moderate,Medium,51,44,51.0,1.0,0,7.7702232041587855,1,1,0,-3.7311117480329554,1.612527358770635,-0.32779934267211475,-0.7554222158155696,-0.16338948264136208,-0.7625892487197223,-0.644538699230953
685,535453200,20,RL,70.0,7931,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148.0,Unf,0.0,0.0,7.046647277848756,GasA,TA,Y,SBrkr,1148,0,0,7.046647277848756,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1959.0,Unf,1.0,6.511745329644728,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,7,2009,WD ,Normal,132500,0.14474845542806708,0.14474845542806708,0.08473080317740513,Moderate,Small,50,50,50.0,2.0,0,7.739359202689098,1,1,0,-3.1078723940701254,1.463147240273319,-0.48782639610529016,0.7753575233288023,0.7636680453004389,0.6387442290503753,-0.12077712025969854
688,535475010,60,RL,76.0,7570,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,6.660575149839686,GasA,TA,Y,SBrkr,993,813,0,7.499423290592229,0.0,0.0,1,1,4,1,TA,8,Typ,0,,Attchd,1964.0,Unf,2.0,6.182084906716632,TA,TA,Y,0,55,0,0,0,0,,None,,0,3,2009,WD ,Normal,144750,0.23857331571994717,0.10303830911492734,0.06380449141347425,Moderate,Very_Large,45,45,45.0,1.5,55,7.8582541821860294,1,1,0,-2.288591531985301,1.0172918503177286,0.932951816101972,1.484613312214845,-0.4629594003071577,-0.9324867257653512,-0.20960100938565746
689,535476110,90,RL,75.0,8604,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,124.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,941.0,Unf,0.0,0.0,6.848005274576363,GasA,Gd,Y,SBrkr,941,0,0,6.848005274576363,1.0,0.0,1,0,2,1,Gd,4,Typ,0,,Attchd,1978.0,Unf,2.0,6.336825731146441,TA,TA,Y,0,40,0,0,0,0,,None,,0,11,2009,WD ,Normal,145000,0.1093677359367736,0.1093677359367736,0.06555090655509066,Moderate,Small,31,31,31.0,2.0,40,7.5406215286571525,1,1,0,-1.9746887527738075,-0.7089237487769692,-1.3555717759882389,1.1242979988135031,0.29061619196427957,0.6832962180193871,0.14020558433342145
690,535476240,20,RL,80.0,7936,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,826.0,Unf,0.0,219.0,6.952728644624869,GasA,TA,Y,SBrkr,1045,0,0,6.952728644624869,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1963.0,RFn,1.0,5.579729825986222,TA,TA,Y,0,0,0,0,0,0,,None,,0,4,2009,WD ,Normal,127000,0.13167842741935484,0.13167842741935484,0.03326612903225806,Moderate,Small,46,46,46.0,2.0,0,7.645397699428633,1,1,1,-3.583060884614223,0.5836720752083882,-0.19638806385569899,-0.8125697588628844,1.0788343004087888,-0.25950255458901533,0.6591391408691423
691,535477150,20,RL,60.0,6600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,894.0,6.796823718274855,GasA,Gd,N,SBrkr,894,0,0,6.796823718274855,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1962.0,Unf,1.0,5.733341276897746,TA,TA,Y,0,0,0,0,0,0,,None,,0,8,2009,WD ,Normal,109500,0.13545454545454547,0.13545454545454547,0.04666666666666667,Moderate,Small,47,47,47.0,1.0,0,7.489412083508719,1,1,0,-4.553190452866386,-0.23059512784662822,-1.065100672032877,-0.2355963230848579,0.4904906454010085,-0.6338811272712035,-0.04883713315646898
696,902103170,50,RM,52.0,5720,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,676.0,6.517671272912275,GasA,Ex,Y,SBrkr,676,455,0,7.0317412587631285,0.0,0.0,1,1,3,1,TA,5,Typ,0,,Detchd,1941.0,Unf,1.0,5.303304908059076,TA,TA,Y,26,0,0,0,0,0,,None,,0,8,2009,WD ,Abnorml,66500,0.19772727272727272,0.11818181818181818,0.03496503496503497,Old,Small,68,59,68.0,1.5,26,7.4999765409521215,1,1,0,-6.120904684347115,-0.04538555314245367,1.0518544345621264,-0.22848156965855773,0.49965334259194943,-0.5065269578708763,0.3034530075044573
706,902201110,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,384.0,Unf,0.0,384.0,6.645090969505644,GasA,TA,Y,FuseA,768,560,0,7.192182058713246,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Detchd,1950.0,Unf,1.0,5.733341276897746,TA,TA,Y,0,12,0,0,0,0,,MnPrv,,0,3,2009,WD ,Normal,129500,0.22133333333333333,0.128,0.051333333333333335,Moderate,Medium,59,39,59.0,1.5,12,7.64826303090192,1,1,0,-4.408138929051514,0.051535828335806846,0.779501909056703,-0.2703120464969053,-0.37619272183656116,-0.26260235414839916,-0.062083833928932776
715,902301080,50,RM,50.0,3500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,312.0,Unf,0.0,408.0,6.580639137284949,GasA,TA,Y,SBrkr,720,564,0,7.158513997329321,0.0,0.0,1,1,2,1,TA,5,Typ,0,,Detchd,1948.0,Unf,1.0,5.484796933490655,TA,TA,Y,0,35,0,0,0,0,,MnWw,,0,4,2009,WD ,Normal,110000,0.3668571428571429,0.2057142857142857,0.06857142857142857,Old,Medium,62,59,61.0,1.5,35,7.60339933974067,1,1,0,-5.3929248844984325,0.23931365595626666,1.082965622616255,-0.0005283572624810401,0.568110121286463,-0.6877064709495613,-0.08134063987463008
719,902329080,70,RM,60.0,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1917,2007,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,6.437751649736401,GasA,Ex,Y,SBrkr,664,624,0,7.161622002939187,1.0,0.0,1,0,3,1,Ex,5,Typ,1,Gd,Attchd,1917.0,Unf,1.0,5.638354669333745,TA,TA,N,0,103,0,0,0,0,,None,,0,5,2009,WD ,Normal,119000,0.35777777777777775,0.17333333333333334,0.07777777777777778,Old,Medium,92,2,92.0,2.0,103,7.556427969440253,1,1,1,-4.999480074794809,-0.3976521666112933,1.9201800307996597,-1.2980121454682325,-2.9227456593586676,1.2300694653284012,1.9241484605391643
732,903202170,70,RL,50.0,4960,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,7,1930,1982,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,297.0,5.697093486505405,GasA,Ex,Y,SBrkr,1001,653,0,7.411556287811163,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1955.0,Unf,1.0,5.820082930352362,TA,TA,N,244,60,0,0,0,0,,None,,0,5,2009,WD ,Normal,137000,0.3334677419354839,0.05987903225806451,0.06774193548387097,Old,Large,79,27,54.0,2.0,304,7.5766097669730375,1,1,1,-3.9582976013377222,-1.1178273181773377,2.950466036615861,-0.06850141188835836,-1.4208423001201842,0.4004990391498963,-0.28510865295975363
734,903226130,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,672.0,Unf,0.0,0.0,6.511745329644728,GasA,TA,Y,SBrkr,757,567,0,7.1891677384203225,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1936.0,Unf,1.0,5.484796933490655,TA,TA,Y,0,0,0,0,0,0,,None,,0,7,2009,WD ,Normal,128000,0.22066666666666668,0.112,0.04,Old,Medium,73,59,73.0,1.0,0,7.599401333415815,1,1,0,-6.319353496594018,0.529924812155441,1.1185610840724436,0.08970243505996532,-0.2324229325187486,-0.5243471993027642,-0.6853917932677556
737,903227090,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,6.660575149839686,GasA,Ex,Y,FuseF,825,587,0,7.253470382684528,0.0,0.0,1,0,4,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1.0,5.638354669333745,TA,TA,Y,45,0,0,0,0,0,,None,,0,5,2009,WD ,Normal,132500,0.23533333333333334,0.13,0.04666666666666667,Old,Medium,70,59,70.0,1.0,45,7.693025748417888,1,1,1,-5.364611080680405,1.217339192562078,1.1741706598824344,0.18116349785691102,-0.1390322885404149,-1.2771058585258064,0.33003678737495284
740,903230100,30,RM,60.0,6911,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,405.0,Unf,0.0,740.0,7.044032897274685,GasA,TA,Y,SBrkr,1301,0,0,7.171656822768514,0.0,0.0,1,0,2,1,Fa,5,Min1,0,,Detchd,1965.0,Unf,2.0,6.089044875446846,TA,TA,Y,0,0,0,0,0,0,,None,,0,10,2009,WD ,Normal,100000,0.18825061496165532,0.16567790478946606,0.06366661843437997,Old,Medium,85,59,44.0,1.0,0,7.802618063442671,1,1,0,-3.956373274321076,2.5785639923607144,-0.40458526229395386,1.5344244998367,-0.4309900790812225,-0.10825067482310172,-0.557082353697864
741,903231010,50,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,927.0,6.833031732786201,GasA,TA,Y,SBrkr,1067,472,0,7.3395376954076745,0.0,0.0,1,1,3,1,TA,5,Typ,0,,Detchd,1995.0,Unf,2.0,6.3578422665081,TA,TA,Y,112,0,0,0,0,0,,MnPrv,,0,4,2009,WD ,Normal,141500,0.2514705882352941,0.1514705882352941,0.09411764705882353,Old,Large,73,59,14.0,1.5,112,7.810758116529357,1,1,0,-2.6622432809808623,1.306871950221307,-0.0033742222394193572,2.318959803860705,0.3151864952451549,-0.3205091766113214,-1.0477081468528004
744,903231130,30,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,209.0,Unf,0.0,506.0,6.573680166960646,GasA,TA,Y,FuseA,875,0,0,6.775366090936392,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1931.0,Unf,1.0,5.198497031265826,Fa,TA,Y,48,0,0,0,0,0,,None,,0,11,2009,WD ,Normal,105000,0.14297385620915032,0.11683006535947713,0.029411764705882353,Old,Small,78,16,78.0,2.0,48,7.372118028337787,1,1,0,-5.565091362009505,-0.7556200971418959,0.38072392278542194,-1.8958037242258665,-1.300210764725568,1.3213125292184444,1.4499117763726967
767,904351200,70,RH,54.0,6629,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,551.0,Unf,0.0,121.0,6.511745329644728,GasA,TA,N,SBrkr,697,672,0,7.222566018822171,1.0,0.0,2,0,3,1,TA,6,Typ,0,,Detchd,1930.0,Unf,1.0,5.707110264748875,TA,TA,Y,147,0,0,0,0,0,,None,,0,7,2009,WD ,Normal,103600,0.2065168200331875,0.10137275607180571,0.04525569467491326,Old,Medium,84,59,79.0,3.0,147,7.621684998724611,1,1,0,-4.94149689446017,0.734535318583167,3.2765807940741767,0.1533878581271176,0.8876080240912215,1.0161733605019865,1.007193174108083
770,905101490,20,RL,80.0,8816,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,Rec,651.0,Unf,0.0,470.0,7.022868086082641,GasA,TA,Y,SBrkr,1121,0,0,7.022868086082641,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1963.0,Unf,2.0,6.175867270105761,TA,TA,Y,0,80,0,0,0,0,,MnPrv,,0,6,2009,WD ,Normal,139000,0.1271551724137931,0.1271551724137931,0.0544464609800363,Moderate,Small,46,46,46.0,2.0,80,7.715569534520208,1,1,0,-2.6892804804145003,1.0920617998628048,-0.5903237814981829,1.09463405028836,0.4084859842063154,0.6160337333901291,-0.015193088555798989
773,905105190,20,RL,65.0,7800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,450.0,Unf,0.0,414.0,6.762729506931879,GasA,Ex,Y,SBrkr,899,0,0,6.802394763324311,0.0,0.0,1,0,3,1,Gd,5,Typ,0,,Attchd,1967.0,Fin,1.0,5.666426688112432,TA,TA,Y,64,0,0,0,0,0,,MnPrv,,0,6,2009,WD ,Normal,130000,0.11525641025641026,0.11076923076923077,0.036923076923076927,Moderate,Small,42,5,42.0,1.0,64,7.475339236566737,1,1,0,-3.254985172658082,-1.4128182775850977,-1.4100125324116677,-1.6041065871320408,-1.3192314969184464,-0.06809061816059435,0.18267960910307365
776,905108220,85,RL,74.0,8740,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,6,1982,1982,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,672.0,Unf,0.0,168.0,6.734591659972948,GasA,TA,Y,SBrkr,860,0,0,6.7580945044277305,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1996.0,Unf,2.0,6.270988431858299,TA,TA,Y,0,0,0,0,0,0,,None,,0,7,2009,WD ,Normal,137000,0.09839816933638444,0.09610983981693363,0.06041189931350115,Recent,Small,27,27,13.0,2.0,0,7.438971592395862,1,1,0,-1.665482298392825,-1.7482582776643747,-1.7695605579456686,1.073206288786719,0.5356240160870686,0.518300795780572,0.07235593543091007
789,905450020,20,RL,73.0,9855,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1436.0,7.270312886079025,GasA,Fa,Y,SBrkr,1689,0,0,7.432483807917119,0.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1956.0,Unf,2.0,6.175867270105761,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,11,2009,COD,Normal,127500,0.17138508371385083,0.14571283612379501,0.0487062404870624,Moderate,Very_Large,53,53,53.0,1.0,0,8.047509510981422,1,1,1,-2.1767922553713337,3.9231708344534013,-0.33698381883450174,0.8676256117217485,-0.49280563059251464,-0.8315995328539589,-0.484205353540602
790,905451300,20,RL,68.0,9571,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,257.0,Unf,0.0,816.0,6.97914527506881,GasA,TA,Y,FuseA,1073,0,0,6.97914527506881,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1956.0,Unf,1.0,5.831882477283517,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,2,2009,WD ,Normal,121500,0.11210949744018389,0.11210949744018389,0.035523978685612786,Moderate,Small,53,53,53.0,2.0,0,7.671826797878781,1,1,0,-4.0501580678412505,1.0768496448307614,-0.15420809593970008,-0.1892670271468989,1.0521534133271846,0.3042834401880947,0.07149096974534098
792,905452040,60,RL,50.0,9350,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1946,1950,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,342.0,Unf,0.0,405.0,6.617402977974478,GasA,Ex,Y,SBrkr,892,747,0,7.402451520818244,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,1946.0,Unf,1.0,5.484796933490655,TA,TA,Y,0,50,0,0,0,0,,None,,0,7,2009,WD ,Normal,154400,0.17529411764705882,0.07989304812834225,0.025668449197860963,Old,Large,63,59,63.0,1.5,50,7.77779262633883,1,1,1,-4.746892170961666,1.2343448357697424,1.7457589421050488,-0.1349998207559885,0.29788131791056743,-1.2442712931815636,0.15730496233032626
